Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Non Use Code,Assessor Remarks,OPM remarks,Location
70183,2007,08/18/2008,Stafford,10 CONVERSE ST,98140.0,75000.0,1.308533333,Single Family,Single Family,14 - Foreclosure,,,
70181,2007,05/13/2008,North Haven,332 WASHINGTON AVE,164220.0,390000.0,0.421076923,,,,,,
70341,2007,03/20/2008,East Hartford,84 SHAWNEE RD,15040.0,41000.0,0.366829268,Single Family,Single Family,,MOBILE HOME,,
70225,2007,02/11/2008,Groton,13-15 YORK CT,115430.0,134500.0,0.858215613,Two Family,Two Family,,,,
70888,2007,08/06/2008,West Hartford,16 VANDERBILT RD,198000.0,191000.0,1.036649215,Single Family,Single Family,07 - Change in Property,HOUSE GUTTED,,
70088,2007,11/05/2007,West Hartford,115 ARUNDEL AVE,195600.0,318000.0,0.61509434,Single Family,Single Family,,,,
70121,2007,03/20/2008,Windham,23 SPRING VIEW LN,88280.0,163154.0,0.541083884,Single Family,Single Family,14 - Foreclosure,,,
70338,2007,06/30/2008,Vernon,80-65 COUNTRY LN,109840.0,168500.0,0.651869436,Single Family,Single Family,,,,POINT (-72.47244 41.85921)
70221,2007,05/30/2008,Cheshire,940 WARD LN,282400.0,578829.0,0.487881568,Single Family,Single Family,,,,POINT (-72.92686 41.4802)
70227,2007,02/08/2008,Norwich,1 EAST AVE,178000.0,340000.0,0.523529412,Single Family,Single Family,,,,POINT (-72.0974 41.52558)
70451,2007,07/15/2008,Torrington,275 FUNSTON AVE,77400.0,162000.0,0.477777778,Single Family,Single Family,,,,
70682,2007,07/29/2008,Greenwich,RIDGEVIEW AVE,2287670.0,1038800.0,2.20222372,Single Family,Single Family,01 - Family,,,
70167,2007,12/12/2007,East Hartford,19 BELL CT #A1,28630.0,30000.0,0.954333333,Condo,Condo,,,,
70428,2007,06/16/2008,West Haven,112 SUMAC ST,121870.0,160000.0,0.7616875,Single Family,Single Family,,,,POINT (-72.96852 41.25492)
70499,2007,08/28/2008,Norwich,483 BOSWELL AVE,104000.0,170000.0,0.611764706,Three Family,Three Family,01 - Family,,,
70130,2007,11/28/2007,Fairfield,112 VALLEY VIEW RD,369250.0,400000.0,0.923125,Single Family,Single Family,01 - Family,,,
70286,2007,09/29/2008,Windham,33 JORDAN RD,147580.0,250000.0,0.59032,Single Family,Single Family,,,,
70054,2007,10/31/2007,Vernon,325 KELLY ROAD JN10,22540.0,29000.0,0.777241379,Single Family,Single Family,,MOBILE HOME - ESTATE,,POINT (-72.5033 41.82478)
70008,2007,10/24/2007,Litchfield,6 KNIFE SHOP RD,161500.0,246873.0,0.654182515,Single Family,Single Family,14 - Foreclosure,,,
70047,2007,10/25/2007,Norwich,68 THERMOS #201,74000.0,145000.0,0.510344828,Condo,Condo,,,,
70296,2007,12/28/2007,Norwalk,23 SABLE ST,349090.0,550000.0,0.634709091,Single Family,Single Family,,3 PARCELS - INCLUDES 5-85B-38 & 5-85B-39,,
70112,2007,09/08/2008,Killingworth,22 BEAVER DAM RD,437140.0,585000.0,0.747247863,Single Family,Single Family,,,,
70214,2007,01/31/2008,Groton,ISLAND AVE,35210.0,35500.0,0.991830986,,,08 - Part Interest,,,
70066,2007,03/19/2008,Killingworth,30 SUGAR HILL RD,302640.0,404770.0,0.74768387,Single Family,Single Family,,,,POINT (-72.60312 41.33195)
70004,2007,10/01/2007,Westport,11 NORWALK AVE.,956267.0,1221875.0,0.782622609,Single Family,Single Family,,,,POINT (-73.35105 41.1075)
70816,2007,09/15/2008,Meriden,202 CARTER AVE EXT,117820.0,138000.0,0.853768116,Single Family,Single Family,14 - Foreclosure,,,
70053,2007,10/25/2007,West Haven,161 MAIN ST,154980.0,225000.0,0.6888,Single Family,Single Family,01 - Family,,,POINT (-72.94276 41.27476)
70900,2007,07/30/2008,New Haven,107 OGDEN ST,501970.0,1335000.0,0.376007491,Single Family,Single Family,,,,
70060,2007,08/04/2008,Willington,91 JARED SPARKS RD,121450.0,220000.0,0.552045455,Single Family,Single Family,,,,POINT (-72.25595 41.88523)
70039,2007,01/25/2008,Derby,10-12 LAKEVIEW TERR,168840.0,275000.0,0.613963636,Two Family,Two Family,01 - Family,,,
70084,2007,11/16/2007,Hamden,120 DICKERMAN ST,175630.0,305000.0,0.575836066,Single Family,Single Family,01 - Family,,,
70934,2007,07/31/2008,Norwalk,11 PARK HILL AVE,209440.0,414000.0,0.50589372,Single Family,Single Family,,,,
70052,2007,12/10/2007,Oxford,39 FREEMAN RD,308380.0,378700.0,0.81431212,Single Family,Single Family,,,,
70237,2007,03/03/2008,Wallingford,1152 DURHAM RD,211960.0,354111.0,0.598569375,Single Family,Single Family,14 - Foreclosure,,,
70455,2007,07/02/2008,Newington,73 WILBUR DR,142040.0,252000.0,0.563650794,Single Family,Single Family,,,,
70630,2007,07/16/2008,Hamden,135 STILL HILL RD,225470.0,320000.0,0.70459375,Single Family,Single Family,,,,
70520,2007,05/30/2008,Milford,577 SWANSON CRESCENT,142000.0,208000.0,0.682692308,Condo,Condo,,,,POINT (-73.03606 41.24365)
70070,2007,05/02/2008,Lebanon,244 EAST HEBRON TPKE,181850.0,375000.0,0.484933333,Single Family,Single Family,,,,
70076,2007,11/05/2007,Trumbull,20 FINCHWOOD DR,409100.0,520000.0,0.786730769,Single Family,Single Family,,,,
70296,2007,09/17/2008,Plainville,31 MCDONALD ST,164360.0,223000.0,0.737040359,Single Family,Single Family,,,,
70144,2007,04/14/2008,Windham,19 CAREY ST,126480.0,170000.0,0.744,Single Family,Single Family,,,,
70055,2007,07/01/2008,Columbia,13 PINE ST,149300.0,210000.0,0.710952381,Single Family,Single Family,,,,POINT (-72.31214 41.68944)
70480,2007,07/30/2008,Wallingford,30 TAMMY HILL RD,345730.0,475000.0,0.727852632,Single Family,Single Family,,,,
70046,2007,01/25/2008,Putnam,91 PERRY ST #260,55100.0,343031.0,0.160626882,Condo,Condo,07 - Change in Property,,,
70799,2007,09/15/2008,Milford,128 FOXWOOD CLOSE,193890.0,225000.0,0.861733333,Condo,Condo,,,,
70297,2007,01/14/2008,New Haven,1590 QUINNIPIAC AVE,146580.0,200000.0,0.7329,Single Family,Single Family,,,,POINT (-72.86878 41.32929)
70239,2007,09/23/2008,Seymour,43 BISSELL PL,147000.0,185000.0,0.794594595,Single Family,Single Family,,,,POINT (-73.08205 41.38503)
70014,2007,12/20/2007,Harwinton,323 WILDCAT HILL RD,133750.0,375000.0,0.356666667,,,28 - Use Assessment,,,
70988,2007,08/19/2008,Norwalk,2 AVIATION CT,171080.0,162500.0,1.0528,Single Family,Single Family,08 - Part Interest,,,
70433,2007,04/23/2008,Greenwich,89 COGNEWAUGH RD,1054270.0,1400000.0,0.75305,Single Family,Single Family,,,,
70005,2007,10/01/2007,West Haven,157 BULL HILL LN #56,66290.0,105000.0,0.631333333,Condo,Condo,,,,
70020,2007,10/25/2007,Griswold,14 SOULE ST,118090.0,135000.0,0.874740741,Single Family,Single Family,25 - Other,CONSERVATOR TRANSFER APPEARS BELOW MARKET,,
70548,2007,09/19/2008,Torrington,21 OAK AVE EXT #5,56400.0,92000.0,0.613043478,Condo,Condo,,,,
70192,2007,03/07/2008,New Milford,4 HIPP RD,233450.0,290000.0,0.805,Single Family,Single Family,01 - Family,,,
70443,2007,07/09/2008,Torrington,4 CHATAM LN,104700.0,189000.0,0.553968254,Single Family,Single Family,,,,POINT (-73.06572 41.86243)
70011,2007,10/11/2007,Trumbull,156 GOVERNOR TRUMBULL WAY,266400.0,385000.0,0.691948052,Condo,Condo,,,,
70855,2007,07/16/2008,New Haven,109 WOODWARD AVE,136920.0,175000.0,0.7824,Single Family,Single Family,10 - A Will,ESTATE,,
70458,2007,09/19/2008,Windsor,587 MATIANUCK AVE,112840.0,198000.0,0.56989899,Single Family,Single Family,,,,
70141,2007,12/03/2007,Hartford,45 BATES ST,41879.0,155000.0,0.270187097,Single Family,Single Family,10 - A Will,,,
70245,2007,03/04/2008,Wallingford,430 JUDD SQUARE CONDO,42400.0,62000.0,0.683870968,Condo,Condo,,,,
70294,2007,01/23/2008,West Hartford,28 TIMBERWOOD RD,183600.0,263000.0,0.698098859,Condo,Condo,,,,
70295,2007,05/19/2008,New Milford,43 GROVE RD,235060.0,263000.0,0.893764259,Single Family,Single Family,,,,POINT (-73.48493 41.65875)
70709,2007,08/26/2008,Stratford,54-56 MARY AVE,232890.0,206666.0,1.126890732,Single Family,Single Family,08 - Part Interest,,,
70115,2007,11/13/2007,Manchester,91 DENNISON RIDGE DR,251900.0,400000.0,0.62975,Single Family,Single Family,,,,
70083,2007,11/05/2007,Torrington,37 VIEW ST,94800.0,192000.0,0.49375,Single Family,Single Family,,,,
70402,2007,05/02/2008,Southington,GOODELL ST,7350.0,17500.0,0.42,,,07 - Change in Property,BUYING MULTIPLE PARCELS FOR CONDOS,,
70356,2007,08/06/2008,Westport,6 GREENWOOD LN,741500.0,950000.0,0.780526316,Single Family,Single Family,,,,
70014,2007,10/12/2007,Ledyard,3 BIRCH ST.,288050.0,485000.0,0.593917526,Single Family,Single Family,,,,
70058,2007,11/14/2007,East Hampton,5 SKYLINE DR.,61070.0,125000.0,0.48856,,,,,,
70394,2007,03/14/2008,Meriden,36 WOODLAND RDG,101880.0,159500.0,0.638746082,Condo,Condo,,,,
70616,2007,06/03/2008,West Hartford,29 BAINBRIDGE RD,405200.0,785000.0,0.516178344,Single Family,Single Family,07 - Change in Property,,,POINT (-72.72333 41.77305)
70183,2007,08/19/2008,Mansfield,24 CHARTER OAK SQUARE,168700.0,270000.0,0.624814815,Condo,Condo,,,,
70223,2007,07/02/2008,Windham,24 HILL TOP DR,111920.0,175000.0,0.639542857,Condo,Condo,14 - Foreclosure,,,
70100,2007,03/03/2008,Monroe,85 OLD CASTLE DR,218050.0,399500.0,0.545807259,Single Family,Single Family,,,,
70083,2007,02/01/2008,Ellington,43 HIGHLAND AVE,90000.0,436640.0,0.206119458,Single Family,Single Family,07 - Change in Property,,,POINT (-72.45737 41.88411)
71046,2007,09/22/2008,West Hartford,360 NORTH QUAKER LN,270700.0,450000.0,0.601555556,Single Family,Single Family,,,,
70231,2007,09/30/2008,Wolcott,54 CRYSTAL BROOK RD,378800.0,508000.0,0.745669291,Single Family,Single Family,,,,
70022,2007,11/07/2007,Woodbury,85 OWL RIDGE,89050.0,350000.0,0.254428571,,,03 - Inter Corporation,,,
70042,2007,10/19/2007,West Haven,91 WHITE ST,138810.0,205000.0,0.677121951,Single Family,Single Family,,,,
70260,2007,02/26/2008,Norwich,207 MOHEGAN PARK RD,80000.0,68000.0,1.176470588,Single Family,Single Family,14 - Foreclosure,,,POINT (-72.06973 41.54651)
70134,2007,12/05/2007,West Haven,387 FIRST AVE,174650.0,280000.0,0.62375,Two Family,Two Family,,,,
70360,2007,06/03/2008,Enfield,1 FAIR ST,138040.0,187000.0,0.738181818,Single Family,Single Family,,,,
70185,2007,09/04/2008,Griswold,148 MATHEWSON ST #104,124670.0,157500.0,0.791555556,Condo,Condo,,,,
70090,2007,12/03/2007,Westport,18 HIGHWOOD RD.,813100.0,947500.0,0.858153034,Single Family,Single Family,,,,
70702,2007,08/25/2008,Stratford,880 PROSPECT DR,270060.0,458000.0,0.589650655,Single Family,Single Family,,,,
70139,2007,02/04/2008,East Haven,123 HUGES ST,152660.0,152900.0,0.998430347,Single Family,Single Family,01 - Family,,,
70035,2007,11/15/2007,Windham,72 LEBANON AVE,119740.0,209000.0,0.57291866,Two Family,Two Family,,,,
70085,2007,04/16/2008,Westbrook,184 GROVE BEACH RD SOUTH,845070.0,1025000.0,0.824458537,Single Family,Single Family,,,,
70349,2007,03/13/2008,Stratford,105 WILBAR DR,199710.0,274000.0,0.728868613,Single Family,Single Family,,,,
70503,2007,04/24/2008,West Hartford,15 HIGHLAND ST #205,144000.0,205900.0,0.699368626,Condo,Condo,,,,POINT (-72.71799 41.76655)
70409,2007,08/26/2008,New Milford,101 PARK LN RD,236530.0,575000.0,0.411356522,,,,,,
70222,2007,05/02/2008,Westport,21 CROSS HWY,810700.0,1171000.0,0.692314261,Single Family,Single Family,,,,
70379,2007,05/23/2008,West Haven,71 NORWELL ST,146510.0,190000.0,0.771105263,Single Family,Single Family,,,,
70045,2007,11/20/2007,Rocky Hill,28 GRIMES ROAD,149830.0,281000.0,0.533202847,Two Family,Two Family,01 - Family,,,
70370,2007,04/01/2008,Manchester,119 WHITE ST,126900.0,225000.0,0.564,Single Family,Single Family,,,,
70193,2007,11/20/2007,Norwalk,76 NEW CANAAN AVE #1,214090.0,412500.0,0.519006061,Condo,Condo,,,,
70073,2007,10/18/2007,Norwalk,18 SUNSET HILL AVE,351330.0,649000.0,0.541340524,Single Family,Single Family,,,,
70290,2007,07/28/2008,Cheshire,190 SHAGBARK CT,269730.0,380000.0,0.709815789,Single Family,Single Family,,,,
70503,2007,05/23/2008,Stratford,662A OSAGE LN,161210.0,268000.0,0.601529851,Condo,Condo,,,,
70352,2007,04/18/2008,Southington,35 ALDER LN,188440.0,285000.0,0.661192982,Single Family,Single Family,,,,
70050,2007,12/06/2007,Windham,4 BABCOCK CT,76200.0,125000.0,0.6096,Single Family,Single Family,,,,POINT (-72.2137 41.71472)
70346,2007,06/27/2008,New Milford,13 MOCKINGBIRD LN,333830.0,564825.0,0.591032621,Single Family,Single Family,,,,
70308,2007,06/09/2008,Vernon,12 SUNNY VIEW DR,144790.0,195000.0,0.742512821,Single Family,Single Family,,,,
70228,2007,12/18/2007,New Haven,510 BELLEVUE RD,181440.0,274000.0,0.662189781,Single Family,Single Family,10 - A Will,ESTATE,,
70308,2007,04/21/2008,Wallingford,2 COOPER AVE,153930.0,234000.0,0.657820513,Single Family,Single Family,,,,
70418,2007,03/20/2008,Hartford,181 HAROLD ST,34301.0,95000.0,0.361063158,Single Family,Single Family,14 - Foreclosure,,,
70067,2007,10/31/2007,East Hartford,23 HOLLISTER DR,83540.0,147000.0,0.56829932,Single Family,Single Family,,,,
70325,2007,05/02/2008,Newington,246-2 RICHARD ST,76790.0,129000.0,0.595271318,Condo,Condo,,,,
70343,2007,07/24/2008,Wethersfield,29 SHARON LN,76400.0,126500.0,0.603952569,Condo,Condo,14 - Foreclosure,,,
70468,2007,07/11/2008,Newington,132 COTTONWOOD RD,101220.0,168000.0,0.6025,Condo,Condo,,,,
70538,2007,09/02/2008,Wallingford,1217 OLD COLONY RD,182000.0,157250.0,1.157392687,Two Family,Two Family,14 - Foreclosure,,,POINT (-72.81668 41.50478)
70539,2007,06/27/2008,Fairfield,536 POST RD,1720460.0,575000.0,2.992104348,,,08 - Part Interest,,,POINT (-73.24471 41.14926)
70013,2007,10/05/2007,East Haven,31 ROY ST,167610.0,220000.0,0.761863636,Single Family,Single Family,01 - Family,,,
70790,2007,09/02/2008,Meriden,102 BROAD CREST,84040.0,125000.0,0.67232,Condo,Condo,,,,
70044,2007,10/30/2007,East Hampton,50 DALY RD.,200630.0,320000.0,0.62696875,Single Family,Single Family,01 - Family,,,
70269,2007,01/08/2008,Meriden,133 MILLER ST,133920.0,131120.0,1.021354484,Three Family,Three Family,14 - Foreclosure,,,
70639,2007,05/23/2008,New Haven,160 CURTIS DR,154280.0,220000.0,0.701272727,Single Family,Single Family,10 - A Will,,,
70231,2007,02/11/2008,Norwich,51 CANTERBURY TPKE,139000.0,265000.0,0.524528302,Single Family,Single Family,,,,
70557,2007,06/13/2008,Greenwich,236 BEDFORD RD,1006810.0,1265000.0,0.795897233,Single Family,Single Family,,,,POINT (-73.69846 41.11295)
70081,2007,11/01/2007,West Hartford,36 ARNOLD WAY,92000.0,138225.0,0.665581479,Condo,Condo,,,,POINT (-72.73706 41.76445)
70629,2007,07/08/2008,Greenwich,50 HUSTED LN,2417590.0,3250000.0,0.743873846,Single Family,Single Family,,,,
70190,2007,04/30/2008,Cheshire,344 PATTON DR,172080.0,365000.0,0.471452055,Single Family,Single Family,,,,
70016,2007,01/02/2008,Salem,25 WITCH MEADOW RD,277860.0,475000.0,0.584968421,Single Family,Single Family,,,,
70200,2007,06/19/2008,New Canaan,57 WELLES LN,635800.0,1500000.0,0.423866667,Single Family,Single Family,16 - Charitable Group,,,
70136,2007,04/07/2008,Windham,358 JERUSALEM RD,118620.0,5500.0,21.56727273,Single Family,Single Family,04 - Correcting Deed,,,
70342,2007,02/01/2008,West Hartford,57 BALLARD DR,196300.0,270000.0,0.727037037,Single Family,Single Family,,,,
70403,2007,02/08/2008,Norwalk,1 NORTH WIND LN,601160.0,1250000.0,0.480928,Single Family,Single Family,17 - Two Towns,,,
70217,2007,03/31/2008,Vernon,201-5B REGAN RD,80710.0,132000.0,0.611439394,Condo,Condo,,,,POINT (-72.47869 41.85279)
70431,2007,06/17/2008,West Haven,34 FRONT AVE,123060.0,168000.0,0.7325,Single Family,Single Family,,,,POINT (-72.94892 41.28552)
70109,2007,06/24/2008,Westbrook,958 ESSEX RD,225500.0,300000.0,0.751666667,Single Family,Single Family,,,,
70007,2007,10/01/2007,Plainville,100 NORTHAMPTON LN #D30,120680.0,197000.0,0.612588832,Condo,Condo,,,,POINT (-72.85656 41.68671)
70426,2007,03/28/2008,Hartford,106-108 STANDISH ST,43134.0,115000.0,0.375078261,Two Family,Two Family,14 - Foreclosure,,,
70162,2007,06/12/2008,Monroe,35 ENTERPRISE DR,159320.0,550000.0,0.289672727,,,,INDUSTRIAL LAND,,
70270,2007,12/19/2007,Norwalk,166 ROWAYTON AVE #2,1123920.0,1845000.0,0.609170732,Condo,Condo,,,,
70408,2007,06/27/2008,Groton,181 DANIEL BROWN DR,229740.0,360000.0,0.638166667,Single Family,Single Family,,,,POINT (-71.99683 41.35702)
70123,2007,01/03/2008,East Haven,89 FORBES PLACE,140760.0,150000.0,0.9384,Single Family,Single Family,01 - Family,,,
70213,2007,01/03/2008,East Hartford,14 SIMMONS ROAD,104810.0,80000.0,1.310125,Single Family,Single Family,08 - Part Interest,FROM ESTATE BUT ALSO SEVERAL DEEDS CODE 8,,
70048,2007,04/09/2008,Weston,16 OLD ORCHARD DR,1010940.0,1925000.0,0.525163636,Single Family,Single Family,,,,
70784,2007,06/11/2008,Norwalk,78 ROWAYTON AVE,644700.0,1000000.0,0.6447,Single Family,Single Family,,ESTATE,,POINT (-73.44427 41.06338)
70120,2007,01/08/2008,Windsor,1 WALTERS WAY,54180.0,105000.0,0.516,,,,,,
70929,2007,08/20/2008,West Hartford,16 ROCKLEDGE DR,203100.0,335000.0,0.606268657,Single Family,Single Family,,,,POINT (-72.73821 41.74587)
70095,2007,03/25/2008,Coventry,472 RIPLEY HILL ROAD,106110.0,179000.0,0.592793296,Single Family,Single Family,,,,
70058,2007,10/29/2007,Torrington,257 LITCHFIELD ST,71300.0,115000.0,0.62,Single Family,Single Family,,,,
70259,2007,04/03/2008,Enfield,3 JEFFERSON ST.,123200.0,152500.0,0.807868852,Single Family,Single Family,,,,
70768,2007,08/08/2008,Hartford,109-111 SHULTAS PL,54307.0,91900.0,0.5909358,Three Family,Three Family,14 - Foreclosure,,,POINT (-72.67839 41.74815)
70297,2007,09/10/2008,New Canaan,58 BRISCOE RD,1551300.0,2400000.0,0.646375,Single Family,Single Family,,,,
70266,2007,04/16/2008,Enfield,19 ST. JAMES AVE,134400.0,140000.0,0.96,Single Family,Single Family,14 - Foreclosure,,,
70384,2007,05/29/2008,Norwich,303 MOHEGAN PARK RD #112,10000.0,18000.0,0.555555556,Single Family,Single Family,,MOBILE HOME,,
70148,2007,11/21/2007,Milford,1264 NAUGATUCK AVE,271600.0,320000.0,0.84875,Single Family,Single Family,,,,
70350,2007,03/28/2008,Manchester,514 HILLIARD ST,143100.0,192000.0,0.7453125,Single Family,Single Family,,,,
70065,2007,11/13/2007,Windsor,155 MOUNTAIN RD,111700.0,217000.0,0.514746544,Single Family,Single Family,10 - A Will,,,
70594,2007,09/16/2008,West Haven,172 BELLEVUE AVE,157220.0,170000.0,0.924823529,Single Family,Single Family,10 - A Will,,,
70490,2007,07/30/2008,Shelton,40 CARLEY ST,152950.0,240000.0,0.637291667,Single Family,Single Family,,,,
70124,2007,12/21/2007,Vernon,1 PROGRESS AVE,114980.0,135000.0,0.851703704,Single Family,Single Family,,,,
70339,2007,06/27/2008,Windsor,18 SPRING ST,114380.0,270000.0,0.42362963,Single Family,Single Family,,,,
70120,2007,11/19/2007,West Hartford,576 MOUNTAIN RD #E,198400.0,307000.0,0.646254072,Condo,Condo,,,,
70569,2007,07/17/2008,Southington,165 GREYSTONE DR,242760.0,335000.0,0.724656716,Single Family,Single Family,,,,
70249,2007,04/21/2008,Vernon,165-53 SOUTH ST,62630.0,58651.0,1.067841981,Condo,Condo,14 - Foreclosure,,,POINT (-72.44813 41.85597)
70042,2007,06/03/2008,Middlebury,BURR HALL ROAD,199300.0,280000.0,0.711785714,,,,VAC. 2.06 AC.,,
70069,2007,12/03/2007,East Haven,30 GLORIA PL,145880.0,235000.0,0.620765957,Single Family,Single Family,,,,
70467,2007,04/07/2008,West Hartford,24 WHITEHILL DR,186300.0,137750.0,1.352450091,Single Family,Single Family,08 - Part Interest,,,
70037,2007,02/19/2008,Essex,5 CONKLIN AVE,125400.0,153000.0,0.819607843,Single Family,Single Family,10 - A Will,,,
70423,2007,08/19/2008,Windsor,32 LANG RD,128660.0,229000.0,0.561834061,Single Family,Single Family,,,,
70167,2007,12/27/2007,Wallingford,1038 NORTH FARMS RD,220290.0,355000.0,0.620535211,Single Family,Single Family,,,,
70466,2007,04/07/2008,West Hartford,85 MEMORIAL RD #410,70000.0,636131.0,0.110040228,Condo,Condo,07 - Change in Property,,,
70102,2007,12/21/2007,New Milford,189 DANBURY RD,2228940.0,4300000.0,0.51835814,,,,,,
70298,2007,04/30/2008,Enfield,10 B MAPLE HEIGHTS,103600.0,184000.0,0.563043478,Condo,Condo,,,,
70662,2007,08/28/2008,Southington,RIVERS EDGE #3,126770.0,208000.0,0.609471154,Condo,Condo,,,,
70243,2007,08/04/2008,Windham,5 WALCOTT ST,96850.0,171000.0,0.566374269,Single Family,Single Family,,,,
70128,2007,09/24/2008,Woodbury,23 STAGECOACH RD,226510.0,400000.0,0.566275,Single Family,Single Family,,,,
70043,2007,10/24/2007,Wallingford,28 PINE GLEN TERRACE,249690.0,290000.0,0.861,Single Family,Single Family,,ESTATE,,
70464,2007,07/15/2008,Shelton,22 BIRCHBANK RD,158550.0,250000.0,0.6342,Single Family,Single Family,01 - Family,,,
70222,2007,05/19/2008,East Lyme,5 LUCE AVE,212800.0,310000.0,0.686451613,Single Family,Single Family,,,,
70195,2007,07/01/2008,Watertown,125 CURTISS LN,86600.0,668746.0,0.129496102,Single Family,Single Family,07 - Change in Property,,,
70080,2007,11/28/2007,Westport,6 TERRA NOVA CIR,720300.0,1200000.0,0.60025,Condo,Condo,,,,
71002,2007,09/09/2008,West Hartford,82 HARTWELL RD,186200.0,355000.0,0.524507042,Single Family,Single Family,,,,
70754,2007,09/19/2008,Manchester,5 LOUISE LN,222800.0,335000.0,0.665074627,Single Family,Single Family,,,,POINT (-72.49907 41.77069)
